mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
4.247295665740967,0.034843325653030555,0.20143489837646483,0.005511264049717486,1.0,0.01,8,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 200, 'subsample': 1.0}",0.9673879804079094,0.9232509326628544,0.9133237988309096,0.9223656788854631,0.9240040702291809,0.9300664922032634,0.01905633018693001,25,0.9691724722941845,0.9622411263093217,0.9679287895093215,0.9239818756536985,0.928278106542383,0.9503204740617818,0.019935597769938543
2.327387046813965,0.06620168727684206,0.08609437942504883,0.003430501176552283,1.0,0.1,4,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.8}",0.9696176251141192,0.9739965623491517,0.9701533034866369,0.9723053345982632,0.9714239008937762,0.9714993452883895,0.0015648707946148257,20,0.9742733926429755,0.9757099707415557,0.9754224270353302,0.9737890625,0.9768938030057112,0.9752177311851146,0.0010978421028376767
1.9736082077026367,0.006434503378730883,0.08789386749267578,0.004932273881388258,1.0,0.1,4,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 100, 'subsample': 1.0}",0.9672456575682382,0.9699875981810665,0.9675172083931208,0.9698486723136956,0.9677058498980052,0.9684609972708254,0.0011995155652841409,23,0.9720391035558817,0.9699278376690881,0.9692590738131557,0.9720226450373088,0.9722707072820657,0.9711038734715001,0.0012543240115961002
4.243087482452393,0.03840746851117054,0.1498056411743164,0.0006506171855119282,1.0,0.1,4,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 200, 'subsample': 0.8}",0.9716723608082821,0.972590272285867,0.9721877029054994,0.9731349606868279,0.9720340944964748,0.9723238782365902,0.0005011614164709521,11,0.9793381682811196,0.9793119793119794,0.9804083066104196,0.9794236193041015,0.9804775678127999,0.9797919282640841,0.0005332775010000372
3.561658430099487,0.024424948608219407,0.15193114280700684,0.0020764187732578146,1.0,0.1,4,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 200, 'subsample': 1.0}",0.972590272285867,0.9745502146184055,0.9719502045297587,0.9723256134546457,0.9735157318741451,0.9729864073525644,0.0009373329686326553,2,0.9770788470002486,0.9781982051518021,0.9781578633396397,0.9768435624760455,0.9793339090918926,0.9779224774119257,0.0008943535563846053
2.3234721660614013,0.02305905300394327,0.08950691223144532,0.0007779063204348541,1.0,0.1,6,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.8}",0.972498090145149,0.9728055652048381,0.9715674110835401,0.9736937825848827,0.9716636851520573,0.9724457068340934,0.0007839510794169686,9,0.9796422345980093,0.9792207104372016,0.9808682055162783,0.9795601553100285,0.9807984213721919,0.9800179454467418,0.0006809403744263093
2.0173247337341307,0.027563229716779762,0.09014134407043457,0.0012196873875741268,1.0,0.1,6,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'subsample': 1.0}",0.9708354856257343,0.9732025642529426,0.9716494845360825,0.9723130404171525,0.9707231792226768,0.9717447508109178,0.0009303354726453892,19,0.9756697470728316,0.9764928886694128,0.9759710560447813,0.9765622535935191,0.9782932020792453,0.9765978294919581,0.0009100272920400499
4.404434490203857,0.039652764697506906,0.16163315773010253,0.0009395018909868228,1.0,0.1,6,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.8}",0.9721288850295533,0.9726366969205412,0.9706996454207385,0.972279014563679,0.9720789174399632,0.971964631874895,0.0006619273251625358,16,0.981901082528481,0.9818811078729207,0.9821523663715636,0.9822444172890273,0.9825815189082197,0.9821520985940424,0.0002566591730215817
3.7316025733947753,0.030330553577810462,0.16073107719421387,0.001064605278307151,1.0,0.1,6,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200, 'subsample': 1.0}",0.9736572015053028,0.9724277645200612,0.9717755730413958,0.9722659943271351,0.9718005801794508,0.9723854227146692,0.0006851911668331014,10,0.9810592724135265,0.9811109419022825,0.9810468009600117,0.9809145644057922,0.9813718782073213,0.9811006915777869,0.00015027330248415307
2.460403394699097,0.01722223078260805,0.09276275634765625,0.002713000508683053,1.0,0.1,8,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.8}",0.972627021867703,0.9726022658479634,0.9717755730413958,0.9725554944046965,0.9711572401042105,0.9721435190531938,0.0005868692727347651,15,0.9814708801519448,0.981565175927253,0.9819161729294578,0.9820890953904508,0.9819786035811409,0.9818039855960496,0.00024180749705540709
